resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,race_name,date,race_time,race_url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverRef,number_driver,code,forename,surname,dob,nationality,url_driver,constructorRef,constructor_name,constructor_nationality,constructor_url,circuitRef,circuit_name,circuit_location,circuit_country,lat,lng,alt,circuit_url,status,qualifying_position,q1,q2,q3,driver_points_after_race,driver_standing_after_race,driver_wins_after_race,constructor_points_after_race,constructor_standing_after_race,constructor_wins_after_race,constructor_points_race,num_pit_stops,avg_pit_stop_ms,total_pit_stop_ms,avg_lap_ms,best_lap_ms,lap_time_std_ms,sprint_grid,sprint_positionOrder,sprint_points
15967,646,357,32,21,13,\N,R,13,0.0,13,\N,\N,\N,\N,\N,\N,6,1970,4,13,Belgian Grand Prix,1970-06-07,\N,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,miles,\N,\N,John,Miles,1943-06-14,British,http://en.wikipedia.org/wiki/John_Miles_(auto_racer),team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Gearbox,,,,,2.0,14.0,0.0,14.0,4.0,1.0,0.0,0.0,,,,,,,,
15968,646,358,32,20,2,\N,R,14,0.0,10,\N,\N,\N,\N,\N,\N,5,1970,4,13,Belgian Grand Prix,1970-06-07,\N,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,rindt,\N,\N,Jochen,Rindt,1942-04-18,Austrian,http://en.wikipedia.org/wiki/Jochen_Rindt,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Engine,,,,,9.0,4.0,1.0,14.0,4.0,1.0,0.0,0.0,,,,,,,,
15969,646,262,66,2,14,\N,R,15,0.0,7,\N,\N,\N,\N,\N,\N,5,1970,4,13,Belgian Grand Prix,1970-06-07,\N,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,oliver,\N,\N,Jackie,Oliver,1942-08-14,British,http://en.wikipedia.org/wiki/Jackie_Oliver,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Engine,,,,,0.0,24.0,0.0,10.0,6.0,1.0,9.0,0.0,,,,,,,,
15970,646,361,86,7,12,\N,R,16,0.0,4,\N,\N,\N,\N,\N,\N,51,1970,4,13,Belgian Grand Prix,1970-06-07,\N,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,courage,\N,\N,Piers,Courage,1942-05-27,British,http://en.wikipedia.org/wiki/Piers_Courage,tomaso,De Tomaso,Italian,http://en.wikipedia.org/wiki/De_Tomaso,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Oil pressure,,,,,0.0,23.0,0.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,
15971,646,321,34,8,15,\N,R,17,0.0,1,\N,\N,\N,\N,\N,\N,6,1970,4,13,Belgian Grand Prix,1970-06-07,\N,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,bell,\N,\N,Derek,Bell,1941-10-31,British,http://en.wikipedia.org/wiki/Derek_Bell_(auto_racer),brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Gearbox,,,,,0.0,27.0,0.0,17.0,2.0,1.0,2.0,0.0,,,,,,,,
15972,647,358,32,10,1,1,1,1,9.0,80,1:50:43.4,6643400,\N,\N,\N,\N,1,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,rindt,\N,\N,Jochen,Rindt,1942-04-18,Austrian,http://en.wikipedia.org/wiki/Jochen_Rindt,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Finished,,,,,18.0,2.0,2.0,23.0,2.0,2.0,9.0,0.0,,,,,,,,
15973,647,328,37,5,2,2,2,2,6.0,80,+30.0,6673400,\N,\N,\N,\N,1,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,stewart,\N,\N,Jackie,Stewart,1939-06-11,British,http://en.wikipedia.org/wiki/Jackie_Stewart,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Finished,,,,,19.0,1.0,1.0,25.0,1.0,1.0,6.0,0.0,,,,,,,,
15974,647,235,6,25,3,3,3,3,4.0,79,\N,\N,\N,\N,\N,\N,11,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,ickx,\N,\N,Jacky,Ickx,1945-01-01,Belgian,http://en.wikipedia.org/wiki/Jacky_Ickx,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,+1 Lap,,,,,4.0,11.0,0.0,7.0,7.0,0.0,4.0,0.0,,,,,,,,
15975,647,223,6,26,6,4,4,4,3.0,79,\N,\N,\N,\N,\N,\N,11,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,regazzoni,\N,\N,Clay,Regazzoni,1939-09-05,Swiss,http://en.wikipedia.org/wiki/Clay_Regazzoni,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,+1 Lap,,,,,3.0,14.0,0.0,7.0,7.0,0.0,4.0,0.0,,,,,,,,
15976,647,306,82,23,10,5,5,5,2.0,79,\N,\N,\N,\N,\N,\N,11,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,beltoise,\N,\N,Jean-Pierre,Beltoise,1937-04-26,French,http://en.wikipedia.org/wiki/Jean-Pierre_Beltoise,matra,Matra,French,http://en.wikipedia.org/wiki/Matra,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,+1 Lap,,,,,9.0,6.0,0.0,13.0,5.0,0.0,2.0,0.0,,,,,,,,
15977,647,341,187,16,14,6,6,6,1.0,79,\N,\N,\N,\N,\N,\N,11,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,surtees,\N,\N,John,Surtees,1934-02-11,British,http://en.wikipedia.org/wiki/John_Surtees,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,+1 Lap,,,,,1.0,18.0,0.0,16.0,4.0,0.0,1.0,0.0,,,,,,,,
15978,647,357,32,12,8,7,7,7,0.0,78,\N,\N,\N,\N,\N,\N,12,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,miles,\N,\N,John,Miles,1943-06-14,British,http://en.wikipedia.org/wiki/John_Miles_(auto_racer),team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,+2 Laps,,,,,2.0,15.0,0.0,23.0,2.0,2.0,9.0,0.0,,,,,,,,
15979,647,280,82,24,13,8,8,8,0.0,78,\N,\N,\N,\N,\N,\N,12,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,pescarolo,\N,\N,Henri,Pescarolo,1942-09-25,French,http://en.wikipedia.org/wiki/Henri_Pescarolo,matra,Matra,French,http://en.wikipedia.org/wiki/Matra,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,+2 Laps,,,,,5.0,10.0,0.0,13.0,5.0,0.0,2.0,0.0,,,,,,,,
15980,647,238,37,22,16,9,9,9,0.0,78,\N,\N,\N,\N,\N,\N,12,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,peterson,\N,\N,Ronnie,Peterson,1944-02-14,Swedish,http://en.wikipedia.org/wiki/Ronnie_Peterson,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,+2 Laps,,,,,0.0,20.0,0.0,25.0,1.0,1.0,6.0,0.0,,,,,,,,
15981,647,345,66,1,7,10,10,10,0.0,77,\N,\N,\N,\N,\N,\N,13,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,rodriguez,\N,\N,Pedro,Rodríguez,1940-01-18,Mexican,http://en.wikipedia.org/wiki/Pedro_Rodr%C3%ADguez_(racing_driver),brm,BRM,British,http://en.wikipedia.org/wiki/BRM,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,+3 Laps,,,,,10.0,4.0,1.0,10.0,6.0,1.0,0.0,0.0,,,,,,,,
15982,647,356,34,18,12,11,11,11,0.0,76,\N,\N,\N,\N,\N,\N,14,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,jack_brabham,\N,\N,Jack,Brabham,1926-04-02,Australian,http://en.wikipedia.org/wiki/Jack_Brabham,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,+4 Laps,,,,,15.0,3.0,1.0,17.0,3.0,1.0,0.0,0.0,,,,,,,,
15983,647,289,32,15,20,\N,N,12,0.0,71,\N,\N,\N,\N,\N,\N,62,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,hill,\N,\N,Graham,Hill,1929-02-15,British,http://en.wikipedia.org/wiki/Graham_Hill,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Not classified,,,,,6.0,9.0,0.0,23.0,2.0,2.0,9.0,0.0,,,,,,,,
15984,647,327,37,6,15,\N,R,13,0.0,31,\N,\N,\N,\N,\N,\N,5,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,cevert,\N,\N,François,Cevert,1944-02-25,French,http://en.wikipedia.org/wiki/Fran%C3%A7ois_Cevert,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Engine,,,,,0.0,26.0,0.0,25.0,1.0,1.0,6.0,0.0,,,,,,,,
15985,647,352,66,3,18,\N,R,14,0.0,26,\N,\N,\N,\N,\N,\N,44,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,eaton,\N,\N,George,Eaton,1945-11-12,Canadian,http://en.wikipedia.org/wiki/George_Eaton,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Oil leak,,,,,0.0,27.0,0.0,10.0,6.0,1.0,0.0,0.0,,,,,,,,
15986,647,262,66,2,5,\N,R,15,0.0,23,\N,\N,\N,\N,\N,\N,5,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,oliver,\N,\N,Jackie,Oliver,1942-08-14,British,http://en.wikipedia.org/wiki/Jackie_Oliver,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Engine,,,,,0.0,25.0,0.0,10.0,6.0,1.0,0.0,0.0,,,,,,,,
15987,647,361,86,4,9,\N,R,16,0.0,22,\N,\N,\N,\N,\N,\N,3,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,courage,\N,\N,Piers,Courage,1942-05-27,British,http://en.wikipedia.org/wiki/Piers_Courage,tomaso,De Tomaso,Italian,http://en.wikipedia.org/wiki/De_Tomaso,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Accident,,,,,0.0,24.0,0.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,
15988,647,346,37,9,17,\N,R,17,0.0,22,\N,\N,\N,\N,\N,\N,5,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,siffert,\N,\N,Jo,Siffert,1936-07-07,Swiss,http://en.wikipedia.org/wiki/Jo_Siffert,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Engine,,,,,0.0,19.0,0.0,25.0,1.0,1.0,6.0,0.0,,,,,,,,
15989,647,320,187,20,11,\N,R,18,0.0,18,\N,\N,\N,\N,\N,\N,3,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,gethin,\N,\N,Peter,Gethin,1940-02-21,British,http://en.wikipedia.org/wiki/Peter_Gethin,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Accident,,,,,0.0,30.0,0.0,16.0,4.0,0.0,1.0,0.0,,,,,,,,
15990,647,364,187,32,19,\N,R,19,0.0,2,\N,\N,\N,\N,\N,\N,5,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,gurney,\N,\N,Dan,Gurney,1931-04-13,American,http://en.wikipedia.org/wiki/Dan_Gurney,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Engine,,,,,0.0,31.0,0.0,16.0,4.0,0.0,1.0,0.0,,,,,,,,
15991,647,278,37,8,4,\N,R,20,0.0,1,\N,\N,\N,\N,\N,\N,8,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,amon,\N,\N,Chris,Amon,1943-07-20,New Zealander,http://en.wikipedia.org/wiki/Chris_Amon,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Clutch,,,,,6.0,7.0,0.0,25.0,1.0,1.0,6.0,0.0,,,,,,,,
15992,647,333,198,21,0,\N,F,21,0.0,0,\N,\N,\N,\N,\N,\N,81,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,adamich,\N,\N,Andrea,de Adamich,1941-10-03,Italian,http://en.wikipedia.org/wiki/Andrea_de_Adamich,mclaren-alfa_romeo,McLaren-Alfa Romeo,British,http://en.wikipedia.org/wiki/McLaren_(racing),zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Did not qualify,,,,,0.0,28.0,0.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,
15993,647,243,34,19,0,\N,F,22,0.0,0,\N,\N,\N,\N,\N,\N,81,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,stommelen,\N,\N,Rolf,Stommelen,1943-07-11,German,http://en.wikipedia.org/wiki/Rolf_Stommelen,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Did not qualify,,,,,2.0,16.0,0.0,17.0,3.0,1.0,0.0,0.0,,,,,,,,
15994,647,353,32,31,0,\N,F,23,0.0,0,\N,\N,\N,\N,\N,\N,81,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,lovely,\N,\N,Pete,Lovely,1926-04-11,American,http://en.wikipedia.org/wiki/Pete_Lovely,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Did not qualify,,,,,0.0,33.0,0.0,23.0,2.0,2.0,9.0,0.0,,,,,,,,
15995,647,351,85,29,0,\N,F,24,0.0,0,\N,\N,\N,\N,\N,\N,81,1970,5,39,Dutch Grand Prix,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,moser,\N,\N,Silvio,Moser,1941-04-24,Swiss,http://en.wikipedia.org/wiki/Silvio_Moser,bellasi,Bellasi,Swiss,http://en.wikipedia.org/wiki/Bellasi,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Did not qualify,,,,,0.0,34.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,
15996,648,358,32,6,6,1,1,1,9.0,38,1:55:57.0,6957000,\N,\N,\N,\N,1,1970,6,51,French Grand Prix,1970-07-05,\N,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,rindt,\N,\N,Jochen,Rindt,1942-04-18,Austrian,http://en.wikipedia.org/wiki/Jochen_Rindt,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790,http://en.wikipedia.org/wiki/Charade_Circuit,Finished,,,,,27.0,1.0,3.0,32.0,1.0,3.0,9.0,0.0,,,,,,,,
15997,648,278,37,14,3,2,2,2,6.0,38,+7.61,6964610,\N,\N,\N,\N,1,1970,6,51,French Grand Prix,1970-07-05,\N,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,amon,\N,\N,Chris,Amon,1943-07-20,New Zealander,http://en.wikipedia.org/wiki/Chris_Amon,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790,http://en.wikipedia.org/wiki/Charade_Circuit,Finished,,,,,12.0,4.0,0.0,31.0,2.0,1.0,6.0,0.0,,,,,,,,
15998,648,356,34,23,5,3,3,3,4.0,38,+44.83,7001830,\N,\N,\N,\N,1,1970,6,51,French Grand Prix,1970-07-05,\N,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,jack_brabham,\N,\N,Jack,Brabham,1926-04-02,Australian,http://en.wikipedia.org/wiki/Jack_Brabham,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790,http://en.wikipedia.org/wiki/Charade_Circuit,Finished,,,,,19.0,3.0,1.0,21.0,3.0,1.0,4.0,0.0,,,,,,,,
15999,648,304,187,19,7,4,4,4,3.0,38,+45.66,7002660,\N,\N,\N,\N,1,1970,6,51,French Grand Prix,1970-07-05,\N,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,hulme,\N,\N,Denny,Hulme,1936-06-18,New Zealander,http://en.wikipedia.org/wiki/Denny_Hulme,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790,http://en.wikipedia.org/wiki/Charade_Circuit,Finished,,,,,12.0,5.0,0.0,19.0,4.0,0.0,3.0,0.0,,,,,,,,
16000,648,280,82,20,8,5,5,5,2.0,38,+1:19.42,7036420,\N,\N,\N,\N,1,1970,6,51,French Grand Prix,1970-07-05,\N,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,pescarolo,\N,\N,Henri,Pescarolo,1942-09-25,French,http://en.wikipedia.org/wiki/Henri_Pescarolo,matra,Matra,French,http://en.wikipedia.org/wiki/Matra,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790,http://en.wikipedia.org/wiki/Charade_Circuit,Finished,,,,,7.0,8.0,0.0,15.0,5.0,0.0,2.0,0.0,,,,,,,,
16001,648,364,187,32,17,6,6,6,1.0,38,+1:19.65,7036650,\N,\N,\N,\N,1,1970,6,51,French Grand Prix,1970-07-05,\N,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,gurney,\N,\N,Dan,Gurney,1931-04-13,American,http://en.wikipedia.org/wiki/Dan_Gurney,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790,http://en.wikipedia.org/wiki/Charade_Circuit,Finished,,,,,1.0,19.0,0.0,19.0,4.0,0.0,3.0,0.0,,,,,,,,
16002,648,243,34,22,14,7,7,7,0.0,38,+2:20.16,7097160,\N,\N,\N,\N,1,1970,6,51,French Grand Prix,1970-07-05,\N,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,stommelen,\N,\N,Rolf,Stommelen,1943-07-11,German,http://en.wikipedia.org/wiki/Rolf_Stommelen,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790,http://en.wikipedia.org/wiki/Charade_Circuit,Finished,,,,,2.0,16.0,0.0,21.0,3.0,1.0,4.0,0.0,,,,,,,,
16003,648,357,32,7,18,8,8,8,0.0,38,+2:47.17,7124170,\N,\N,\N,\N,1,1970,6,51,French Grand Prix,1970-07-05,\N,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,miles,\N,\N,John,Miles,1943-06-14,British,http://en.wikipedia.org/wiki/John_Miles_(auto_racer),team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790,http://en.wikipedia.org/wiki/Charade_Circuit,Finished,,,,,2.0,15.0,0.0,32.0,1.0,3.0,9.0,0.0,,,,,,,,
16004,648,328,37,1,4,9,9,9,0.0,38,+3:09.61,7146610,\N,\N,\N,\N,1,1970,6,51,French Grand Prix,1970-07-05,\N,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,stewart,\N,\N,Jackie,Stewart,1939-06-11,British,http://en.wikipedia.org/wiki/Jackie_Stewart,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790,http://en.wikipedia.org/wiki/Charade_Circuit,Finished,,,,,19.0,2.0,1.0,31.0,2.0,1.0,6.0,0.0,,,,,,,,
16005,648,289,32,8,20,10,10,10,0.0,37,\N,\N,\N,\N,\N,\N,11,1970,6,51,French Grand Prix,1970-07-05,\N,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,hill,\N,\N,Graham,Hill,1929-02-15,British,http://en.wikipedia.org/wiki/Graham_Hill,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790,http://en.wikipedia.org/wiki/Charade_Circuit,+1 Lap,,,,,6.0,10.0,0.0,32.0,1.0,3.0,9.0,0.0,,,,,,,,
